"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"9371",393.7598034562,-0.420439645880122,0.415465484813122,-1.011972501324,0.311551201671264,0.584901128255504
"9372",35.5075208123116,-0.0618610952286745,0.522079828856014,-0.118489724769151,0.905679636188922,NA
"9373",112.508541252187,0.618001995222459,0.442243375282019,1.39742510518865,0.162285774021257,0.468463562884516
"9374",0.458320532078796,2.26312996835775,3.7961834926616,0.596159266993445,0.551068834208563,NA
"9375",2248.70220120817,0.177956045670603,0.43255414662713,0.411407559165084,0.680773711984282,0.833377205391449
"9376",0.443150444050158,-2.18277886142905,3.4760217222958,-0.627953170553662,0.530034617919171,NA
"9377",109.10989315586,0.664238658240981,0.478619210577298,1.38782281103969,0.165191006911273,0.472259152367496
"9378",475.903844641215,0.737224140527627,0.64029064598397,1.15138983390066,0.249571894262995,0.541117826526523
"9379",2.95281171023696,-0.0478350944495744,1.42841334344347,-0.0334882719131275,0.973285218245101,NA
"9380",1015.93798164585,-0.76108853627204,0.47604912804973,-1.59876048799849,0.109873831588807,0.421354605881765
"9381",0.243281665838994,1.4535662124071,4.04125767476682,0.359681646009116,0.719085219069829,NA
"9382",127.145354913728,-0.689354831248188,0.51574279007572,-1.3366252413281,0.181344995541664,0.483060590743196
"9383",10.7666469031112,2.13759303586666,0.893524641996568,2.39231570725373,0.0167424339328908,NA
"9388",54.6528264954411,-0.295775543095857,0.639293786838285,-0.462659811788028,0.643608228962344,NA
"9389",0.875665197134642,-2.25327006119305,2.34981309696177,-0.958914589465202,0.337601774370491,NA
"939",1.89756382210929,-0.0797681692394138,1.74463564035572,-0.0457219647439679,0.963531856780783,NA
"9390",1.7995658136127,-1.9876273313289,1.67957790375323,-1.18340883556951,0.236647157295238,NA
"9391",336.026236512841,0.18382517057559,0.417731446179392,0.440055859468735,0.659896650494104,0.821945865380187
"9392",56.8595061555361,-1.26279908695827,0.569083145342668,-2.21900630389938,0.026486295667696,NA
"9394",108.447466776382,-0.79387885868622,0.549379176895421,-1.44504723162695,0.148444619353732,0.455594746495313
"93953",14.8237083136093,-0.93581503005746,0.785107764765703,-1.19195742553474,0.233277939391902,NA
"9397",96.3716643951141,0.0680693660136323,0.446815526696155,0.152343331748006,0.878916149957872,0.941360458485479
"93973",285.457044295724,-0.743870595912649,0.488973747109323,-1.52128943590572,0.128187220112877,0.438923779862942
"93974",4209.20412995196,0.0136397665265618,0.460322741134849,0.029630877008021,0.976361439828321,0.988452603169848
"93978",1.89932421092752,4.29188806695733,2.21748211239516,1.93547810057487,0.0529316534754943,NA
"93979",12.804528905318,-0.199828310546087,0.784698812151749,-0.254656063513249,0.798988753836518,NA
"9398",9.38686052362478,0.0540948793907501,0.984848261246558,0.0549271207752149,0.956196525234728,NA
"93986",122.996245243448,0.953172535791559,0.493618295192387,1.93099110198106,0.05348415280758,0.337259575142013
"9399",86.8804639443742,-0.926738675548659,0.5476677446864,-1.69215493251172,0.0906164368767729,0.400813572967987
"94",129.990146337682,0.255180298181209,0.637323520771499,0.400393661718786,0.688866591901086,0.837073396329304
"940",1.81043551376674,1.13282912086299,2.02026254204546,0.560733616194274,0.574979147088876,NA
"9400",78.9238234700301,-1.02408040402511,0.578959764848972,-1.76882827823494,0.0769225361088694,0.382565312663123
"94005",731.073278738132,-0.994559207562161,0.478293402456978,-2.07939144143143,0.0375813865106483,0.291714380432052
"94009",0.424081608218538,-0.914395855746986,3.20292483221039,-0.285487766228952,0.77527047573683,NA
"9401",3.97247474205365,-1.58210717149378,1.20184744505185,-1.31639600184491,0.188041163670033,NA
"94015",26.2945228892285,-0.928408385495791,0.59730869107151,-1.55431923120074,0.120108288471043,NA
"9402",8.53336470476847,0.339288194690681,0.961603699413611,0.352835783491246,0.724211555533017,NA
"94023",0.705162557070671,0.375086804190826,2.48276900420082,0.151075997628528,0.879915766278001,NA
"94025",8.4083408556075,1.27475076130401,0.926968081906903,1.37518301458845,0.1690747128295,NA
"94026",0,NA,NA,NA,NA,NA
"94027",0.151617559423235,0.798520679423358,4.06835036396453,0.196276281044097,0.844393925287349,NA
"9403",2299.36955411682,0.740924905933022,0.50494206111295,1.4673463808896,0.142281852625767,0.451087069972518
"94030",0.875926269055135,-2.16163957138883,2.57537548083058,-0.839349286144356,0.401273333430101,NA
"94031",13.2935201316436,-1.35271275624705,0.855703817311473,-1.58081888719058,0.11391945473479,NA
"94032",24.1211811807968,-0.410149125906561,0.654714601727947,-0.626454832111703,0.531016654175657,NA
"94033",0,NA,NA,NA,NA,NA
"94039",36.3298820881331,0.401118058391383,0.559975493375112,0.716313594321322,0.473797734515239,NA
"9404",73.8404839254627,-0.410342373417592,0.498739503617022,-0.822758916110825,0.410645104081511,0.654614451342106
"94056",605.816782336513,0.150510855731795,0.406949102507163,0.369851794252686,0.711492921030427,0.849481595813793
"94059",1.64069996515661,-1.11348110483484,2.03149831745692,-0.548108307679392,0.583617536523765,NA
"9406",976.280958981938,0.531039987409114,0.491006435511651,1.08153366025793,0.27945979609101,0.564841918986598
"9407",0.986969136210249,2.31932536245774,2.42100101898341,0.958002637864081,0.338061428404807,NA
"94081",806.707148379649,0.751021082090151,0.526166486650094,1.42734495857314,0.153480487647583,0.460894504723278
"94086",61.8405172637079,-1.13976357373051,0.638930571493203,-1.78386138429225,0.0744461920493333,0.377804805547696
"9409",102.739585245957,-0.9327781987724,0.592691655329365,-1.57380012083019,0.115533666128317,0.426946568024528
"94097",44.5696002436193,-1.71930997560634,0.636928448183608,-2.69937695593511,0.00694694393668645,NA
"941",2.11098772870202,2.50570277106485,1.6328087015603,1.5345966546298,0.124882934921516,NA
"9410",412.271166617716,-0.0202947595762987,0.420754539496946,-0.0482342022989534,0.961529592407023,0.98224384153903
"94101",526.341471825521,1.03717037043393,0.511901781561485,2.02611205468008,0.0427533030628464,0.310376598134918
"94103",596.157373503977,-1.29088778361224,0.48275093815698,-2.67402439141915,0.00749470002054961,0.166962222355602
"94104",62.5568095538976,0.919926343373444,0.550406409911045,1.67135833959877,0.0946509195080851,0.408239649443911
"94107",52.2081264717951,-0.537807827606208,0.539511985903184,-0.996841296687555,0.318841549557311,NA
"9411",54.6496117681443,0.797606299526276,0.595548181187181,1.33928089233067,0.180479246758856,NA
"94115",0,NA,NA,NA,NA,NA
"9412",484.295901856539,0.414897870318697,0.47580533289249,0.871990794631227,0.383213399446874,0.635194042900484
"94120",19.2915901444591,-0.0917785846578751,0.655629886990247,-0.139985358323423,0.888671558839684,NA
"94121",48.7299823316575,-0.805373398743885,0.566485709317754,-1.42170117532856,0.155113018789031,NA
"94122",10.6887822147006,0.732058438191333,0.845781158310788,0.865541199396563,0.38674181323457,NA
"9413",6.5579131891712,0.372752867517259,0.943089936108391,0.395246363305925,0.692661079318889,NA
"94134",116.77602382795,0.884307740254222,0.501725220310095,1.76253396173242,0.0779791235484451,0.384478651162931
"94137",1.40793567770407,-1.15701328789584,2.10043569670404,-0.550844422284101,0.581740329252607,NA
"9414",217.287134353895,-0.883359056128143,0.5429649557764,-1.62691725631722,0.103754672468704,0.416941447047675
"9415",163.896937228722,0.0508360862396277,0.452030911209071,0.112461526366977,0.910457473682904,0.956858198925696
"94150",1.38367100163701,3.80471615172972,2.13631615008793,1.78097055137327,0.0749172617234082,NA
"94158",0.993135082544713,0.718731425835657,2.43626182215634,0.295014033097439,0.767983159690302,NA
"9416",494.424665067599,-1.69145135420635,0.579523170350908,-2.91869495603111,0.00351500002896329,0.130826586443853
"94160",1.10259005278488,3.49134437493394,2.25890072069872,1.54559443137191,0.122202546926353,NA
"94161",0.80727859926122,-2.13109960902708,2.39287804708983,-0.890601011455173,0.373143256400931,NA
"94162",1.96635346106457,-0.1192341511331,1.64495002330405,-0.0724849688099377,0.942215967153481,NA
"94163",0.539023223176634,0.376900572489783,2.92049118268187,0.129053829960095,0.897315054766492,NA
"9419",964.14438679498,1.15433810861359,0.704993248730549,1.63737469925019,0.10155220138503,0.415280016025606
"942",9.00756028172983,0.363384050241661,0.841468700493404,0.431844999140892,0.665854071628972,NA
"9420",3.26240107325017,0.00607136036166445,1.31808450164375,0.00460619964356839,0.996324797416601,NA
"9421",0.707768144252255,0.925931618181692,2.99752857875241,0.30889834537193,0.757398855501897,NA
"9422",187.281571541662,0.779331002180896,0.519476382582103,1.50022412627724,0.133556355703008,0.444766450954492
"9423",29.4883565435468,-0.899917066432545,0.672653190690013,-1.33786188616663,0.180941463562427,NA
"94233",0.345320391299934,0.558474731460101,3.43450865394341,0.162606878517798,0.870827970806629,NA
"94234",8.28284007623344,0.695807600982992,0.938980674703258,0.741024410542725,0.458678639619631,NA
"94235",0.243281665838994,1.4535662124071,4.04125767476682,0.359681646009116,0.719085219069829,NA
"94236",0.183328212831519,1.19333886991056,4.05655778810265,0.294175242223954,0.768623997910732,NA
"94239",361.064657786298,0.239129189512989,0.431906131014878,0.553660094963439,0.579811490123002,0.76702916916237
"9424",30.008983244314,-2.1096270812348,0.794278739270535,-2.65602864200077,0.00790668985928606,NA
"94240",54.5287373459837,0.864845869321373,0.551160906557595,1.56913500038123,0.11661648584392,NA
"94241",273.948229665265,1.00656007662914,0.723419943592417,1.39139110767486,0.164106859654571,0.470138425218163
"9425",92.4503917925246,-0.00627880105388031,0.47229380315692,-0.013294269397378,0.989393020143623,0.995088772090522
"9426",0,NA,NA,NA,NA,NA
"9427",16.517269192805,-0.791908394204442,0.949977229129027,-0.83360776439925,0.404502048867838,NA
"94274",1.82202597670371,-0.201997229797907,1.67971052252009,-0.120257167583167,0.904279433122811,NA
"9429",38.1654043865752,1.63210047852556,0.661763497538235,2.46628967085217,0.013652087971662,NA
"943",0.742099573456303,0.829141167633522,2.76186134185463,0.300211004465829,0.764016211652777,NA
"9435",14.3372264033371,-0.691837088485978,0.718286632587417,-0.963176894986669,0.335458758019726,NA
"9436",0,NA,NA,NA,NA,NA
"9437",0.534814550465917,-1.23953045833857,2.99454764402837,-0.413929115741539,0.678926020064814,NA
"9439",117.219882864585,0.274901340611558,0.439370516975422,0.625670885939158,0.531530833271668,0.735456103674748
"944",0.686354793159544,1.62350211671783,2.49096262989053,0.65175691406867,0.514558000590569,NA
"9440",76.6920167528943,0.363807930768259,0.496206086595936,0.733179097548052,0.463449202303433,0.692001740317383
"9441",31.5287916760968,-0.0131827031135146,0.592846600322074,-0.0222362801884211,0.982259477333301,NA
"9442",867.012979776633,-0.927573049319293,0.489642626907574,-1.89438786238352,0.0581735463123052,0.349494921776974
"9443",482.114064478812,0.726672649206964,0.536661612553159,1.35406116668161,0.17571686411238,0.478116971118262
"9444",187.996125881157,0.853545411997143,0.596218477726139,1.43159838865176,0.152258791063,0.459766113858191
"9445",2405.80451046466,1.32585783775307,0.783224367091601,1.69281995486998,0.090489743163167,0.400813572967987
"9446",1387.57063716617,0.272522789012918,0.50657595127646,0.537970245777006,0.590597590471844,0.774049747832838
"9447",0.865213261359853,0.488579324856409,2.51159848703426,0.194529232032359,0.845761509031034,NA
"9448",533.111610291006,-1.13850032588063,0.586350068965065,-1.94167338956767,0.0521766521228741,0.334316942555004
"945",3.9815609159839,0.19119648798545,1.1228481031468,0.170278141317262,0.864791400914733,NA
"9450",5.6366895329527,0.688584012261119,1.05191079904105,0.654603045133534,0.512723363003301,NA
"9451",44.923080937646,0.290383494572082,0.515202738524815,0.563629563390015,0.573006262797577,NA
"9452",55.780232407942,0.646155751505916,0.698492406030465,0.925071977772847,0.354928468174058,NA
"9453",566.539483371761,0.656828845271065,0.475937914563757,1.38007253713567,0.167564312012311,0.473181813421212
"9454",1.77647206026125,-1.09478294517137,1.56929685253965,-0.697626420010748,0.485410854551714,NA
"9455",82.1676437465035,-1.56311053086252,0.617395037344979,-2.53178343898658,0.0113484056591877,0.187555960677838
"9456",27.2923310049335,0.883437196030603,0.605248263924963,1.45962780678067,0.144392392735323,NA
"9457",3.92431948861929,1.13912973595596,1.12500486921861,1.01255538275773,0.311272580431334,NA
"9459",8.61580930892565,0.383044922970263,0.812150415447296,0.471642833254354,0.637181747823443,NA
"946",1.82671500722589,-0.402551869770441,1.68545784723913,-0.238838289803475,0.811230978309567,NA
"9462",135.31072292665,0.184636490929187,0.444710212191234,0.415183834028506,0.678007332206134,0.832458301595718
"9463",14.0242504010031,-0.826880727150903,0.806947711934083,-1.02470174327534,0.30550394024672,NA
"9464",13.2232531992551,0.694478250774639,0.814954645047808,0.852167976457019,0.394120867707759,NA
"9465",118.840482360016,0.414328079179171,0.692748452262805,0.598093114211663,0.549777804531272,0.748404040780305
"9466",21.9299871514623,0.135113263320992,0.619223593499359,0.218197860578017,0.827274951937346,NA
"9467",4.36965915648202,-1.38870215266194,1.20624901754586,-1.15125660826426,0.249626682760532,NA
"9468",8.9481269135638,-0.849541724114244,0.794488706374457,-1.06929364419919,0.284937373648782,NA
"9469",87.3476140388986,-1.59123725880567,0.686530934437292,-2.31779396817699,0.0204605210840435,0.232139443674724
"947",46.2463509220563,0.509738611554397,0.672788371260012,0.757650746251378,0.448660092168279,NA
"9470",1117.48345994164,-0.976067570357943,0.465638608456472,-2.09619123636133,0.0360652300499249,0.285651597177432
"9472",15.1712505507838,-0.432049862067722,0.700501008708321,-0.616772648000028,0.537384695493826,NA
"9473",88.5104533165116,-0.211499509108979,0.470533136413532,-0.449489085340636,0.653078879932865,0.817029949454794
"9474",241.665760343068,0.516608538376768,0.434370425633491,1.18932714542741,0.234310957362979,0.528320217111413
"9475",323.030287573355,0.608978051128199,0.594099287620167,1.02504423724801,0.305342314996699,0.579302576898006
"9476",8.5211886540341,-0.428966023356798,0.901746383666801,-0.475705842714311,0.634283957845374,NA
"9477",280.395675104147,-0.436307615779405,0.410411302528014,-1.06309844073951,0.287737311504916,0.568630588671061
"9478",2.0968345407601,-0.674016187581219,1.4649973753677,-0.46008013318935,0.645458703513544,NA
"9479",81.972247431337,-1.44928285570608,0.544770714155792,-2.66035382968772,0.00780586006737115,0.168457673181048
"948",499.674802518418,0.941001144710263,1.55939293780866,0.603440686369024,NA,NA
"9480",173.44881804469,0.454321401464835,0.465841276938298,0.975270814237036,0.329425943692385,0.597359839268702
"9481",26.6542812898663,1.37332159557764,0.652025568137247,2.10623886959072,0.0351836083525284,NA
"9482",934.7190896583,0.383620770486202,0.416150001802559,0.921832917997221,0.356615734171929,0.616186763932474
"9486",60.0598671592813,-0.680543060150475,0.51277098582715,-1.32718714389172,0.18444678405256,0.486684367373269
"9487",116.854330502273,-0.774822071817187,0.500167438289369,-1.54912537782781,0.121351583401359,0.430657014582497
"9488",142.267041276201,0.294813589216711,0.46998760555307,0.627279497870548,0.530476040153128,0.734697412598623
"9489",60.2636563747481,-1.17022801228687,0.541831001416305,-2.15976570042685,0.0307908121579096,0.272822541910248
"949",24.2643743946697,0.0339969194308423,0.635947017376672,0.0534587292681741,0.957366412874743,NA
"9491",2263.97330217231,-0.924074363084762,0.473542070078115,-1.95140922311787,0.0510083851944524,0.331845472506754
