Geneid	SRR3617193	SRR3617194	SRR3617195	SRR3617196	SRR3617202	SRR3617214
677768	0	0	0	0	0	0
677769	2	1	1	11	11	5
677770	140	110	29	177	66	86
677771	0	0	0	1	3	0
677772	2	0	2	1	0	0
677773	0	1	0	0	1	1
677774	0	2	1	0	2	2
677775	8	4	2	3	5	2
677776	0	0	0	0	1	0
677777	12	17	9	22	17	10
677778	2	3	2	0	6	0
677779	2	0	2	0	17	1
677780	0	0	0	0	0	0
677781	8	16	1	7	22	11
677784	0	0	0	0	4	0
677792	0	3	0	1	2	0
677793	0	0	0	0	1	0
677794	0	1	0	0	1	0
677795	0	0	0	0	0	0
677796	2	1	0	1	1	0
677797	0	0	1	5	6	2
677798	0	0	0	2	1	0
677799	2	2	0	3	2	1
6778	212	254	629	1257	394	309
677800	112	144	11	11	83	123
677801	1	3	0	0	6	3
677802	0	0	0	2	2	1
677803	0	0	0	0	2	0
677804	0	0	0	0	0	0
677805	9	13	0	7	18	4
677806	2	1	0	2	2	2
677807	0	1	0	0	2	0
677808	1	0	0	1	0	0
677809	0	4	1	5	12	3
677810	1	2	1	3	1	2
677811	0	1	0	1	2	2
677812	2	0	0	1	3	0
677813	0	1	0	0	0	1
677814	0	0	0	0	3	0
677815	0	0	1	0	1	0
677816	0	0	0	0	0	0
677817	0	0	0	0	0	0
677818	0	0	0	0	0	0
677819	0	0	0	0	0	1
677820	0	0	0	0	0	0
677821	0	0	0	1	2	0
677822	4	0	1	1	5	3
677823	0	4	1	1	1	0
677824	0	0	0	0	0	0
677825	0	0	1	3	2	0
677826	0	3	1	2	7	0
677827	0	0	0	0	1	0
677828	1	2	0	3	0	0
677829	0	0	0	0	0	0
677830	0	0	0	0	1	1
677831	1	0	0	1	2	0
677832	1	0	1	0	2	1
677833	0	0	0	2	0	1
677834	0	1	0	1	0	0
677835	1	0	1	2	1	0
677836	3	2	1	2	10	3
677837	1	0	0	0	1	0
677838	1	10	5	23	32	7
677839	0	0	0	1	0	0
677840	0	0	0	1	0	0
677841	0	1	0	3	0	0
677842	6	6	2	3	4	3
677843	0	2	1	14	6	2
677844	0	0	1	0	0	1
677845	1	3	0	0	2	1
677846	1	3	0	1	4	1
677847	0	0	0	1	2	1
677848	0	0	1	0	1	1
677849	0	1	0	0	0	0
677850	0	0	0	0	0	0
677882	0	0	0	0	1	0
677885	0	0	1	1	0	1
6779	0	1	0	0	3	1
678	237	503	73	176	789	550
6780	350	548	464	846	1068	685
6781	525	2695	838	407	3303	3021
6782	262	481	178	198	755	502
6783	7	4	0	0	19	8
6785	39	36	2	29	88	35
6786	68	102	64	429	173	91
678655	153	157	53	475	339	180
6787	126	128	46	69	163	128
6788	244	335	134	233	666	436
6789	538	645	250	374	762	588
6790	39	21	17	59	59	29
6791	5	12	0	10	18	5
6792	21	38	21	117	74	33
6793	16	43	73	205	75	47
6794	28	27	13	23	31	21
6795	15	20	2	97	41	19
6799	2	14	1	95	57	15
680	20	78	9	11	89	75
6801	19	3	7	14	40	18
6804	348	423	1615	3933	1083	520
6809	100	127	59	237	224	137
6810	45	62	96	317	109	86
6811	118	253	382	849	376	291
6812	489	636	306	2255	959	593
6813	71	117	268	866	362	186
6814	254	510	142	270	978	586
6815	327	214	36	67	280	203
6817	101	152	19	541	199	212
6818	0	2	1	2	4	4
6819	9	22	1	19	77	32
682	3846	9203	7008	31566	13654	10476
6820	1	7	10	96	26	6
6821	277	410	323	2086	771	564
6822	0	1	0	0	5	0
6827	320	639	323	759	849	683
6829	211	387	786	2095	708	506
683	1	2	0	3	9	5
6830	232	324	490	1225	466	342
6832	77	160	107	206	336	204
6833	2813	4021	1458	53354	7078	4564
6834	385	348	195	833	396	408
6835	165	250	191	1195	485	297
6836	835	1156	686	7043	1949	1226
6837	18	18	24	117	33	22
6838	133	159	150	388	202	145
6839	25	40	93	226	78	59
684	39	138	80	442	348	280
6840	290	291	167	391	458	408
6843	7	16	28	76	28	8
6844	546	843	279	1527	1680	928
6845	3	9	1	0	3	7
6846	1	1	0	0	0	0
6847	3	3	0	0	18	0
684959	5	11	0	2	17	15
685	9	34	10	48	78	55
6850	74	101	114	485	251	120
6853	38	58	18	191	79	50
6854	1	3	2	1	6	1
6855	159	222	82	603	262	190
6856	695	1268	679	1413	2423	1621
6857	8	61	1	21	124	74
686	207	366	103	608	677	443
6860	595	1047	377	660	1639	1103
6861	11	16	8	62	16	15
6862	1	0	0	0	0	0
6863	33	11	36	164	16	20
6865	0	0	0	1	5	1
6866	0	4	3	0	3	4
6867	306	474	118	523	959	583
6868	1056	877	156	325	906	763
6869	0	0	2	1	4	0
687	58	76	8	37	123	120
6870	0	1	0	0	1	0
6871	135	373	164	378	520	351
6872	124	140	73	197	236	146
6873	153	281	153	326	658	309
6874	12	19	7	16	27	14
6875	6	6	2	5	37	13
6876	104	837	443	2587	487	930
6877	11	30	19	19	67	32
6878	128	223	450	1622	433	307
6879	1664	3345	849	2977	5398	3494
688	44	38	83	177	120	62
6880	2080	3238	836	1889	5511	3541
6881	55	58	52	192	92	50
6882	181	299	180	474	528	339
6883	305	441	325	587	605	461
6884	27	57	52	78	103	57
6885	71	79	36	104	211	84
6886	2	1	1	1	23	2
6887	2	1	1	3	1	3
6888	2184	3144	4714	11662	4848	4081
689	2641	4211	3240	4320	5102	4696
6890	0	0	0	0	0	0
6891	0	0	0	0	2	0
6892	1	5	0	4	4	2
6894	31	37	8	82	93	40
6895	88	141	146	762	303	192
6897	600	987	854	1284	1955	1268
6898	3	17	2	34	34	18
6899	0	0	1	0	1	0
690	1	0	0	0	0	0
6900	0	1	3	2	2	3
6901	5	16	16	102	47	20
6902	5455	5498	1346	3544	4692	4933
6903	87	144	37	277	360	128
6904	47	149	134	766	236	177
6905	66	137	44	188	288	165
6906	1	0	0	3	2	0
6907	387	444	186	829	736	450
6908	212	370	244	624	642	406
6909	0	8	3	5	12	3
6910	0	2	0	0	12	1
6911	1	1	2	3	2	1
6913	10	7	1	6	12	15
6915	14	13	0	6	12	18
6916	28	21	5	104	44	18
6917	273	386	79	166	664	396
6919	28	41	12	178	52	46
6920	46	39	105	178	90	38
692053	0	0	0	0	0	1
692057	0	1	2	2	1	0
692058	3	3	3	1	3	3
692063	3	0	0	1	10	3
692072	1	0	0	0	3	2
692073	2	1	2	2	2	1
692075	0	0	0	0	0	0
692076	2	0	0	1	0	0
692084	17	34	26	44	15	30
692085	0	0	1	0	5	1
692086	1	1	4	4	1	3
692087	0	0	0	1	1	1
692088	1	1	1	1	11	2
692089	0	2	0	3	1	0
692090	0	2	0	0	2	1
692091	0	0	0	1	0	0
692092	0	0	0	0	0	0
692093	0	0	0	1	0	0
692094	6	13	144	49	18	16
692099	9	15	22	42	28	16
6921	1271	2148	551	1114	2644	2203
692106	1	1	0	0	0	1
692107	0	0	0	0	0	0
692108	0	0	0	2	1	0
692109	0	1	0	2	14	2
692110	1	2	0	2	3	0
692111	0	0	0	1	0	0
692148	12	17	1	1	14	12
692149	0	0	0	0	1	2
692157	0	0	0	1	8	0
692158	7	11	11	30	49	20
692195	0	0	0	1	2	0
692196	0	2	1	5	6	6
692197	0	0	0	1	0	1
692198	0	0	0	2	2	0
692199	0	0	0	0	0	0
692200	0	0	0	0	0	0
692201	0	0	0	0	0	0
692202	0	1	0	0	0	0
692203	1	0	2	4	3	2
692204	0	0	0	0	0	0
692205	5	9	3	53	12	16
692206	0	0	0	0	2	0
692207	0	0	0	0	0	0
692208	0	0	0	0	0	0
692209	0	0	0	0	0	0
692210	1	0	0	0	0	0
692211	0	0	0	3	0	1
692212	2	6	2	12	40	10
692213	0	0	1	7	3	1
692214	0	0	0	0	1	0
692215	0	0	0	2	1	1
692223	0	0	0	0	2	1
692224	0	0	0	0	0	0
692225	1	0	1	1	1	0
692226	0	0	0	0	1	0
692227	3	10	6	16	21	9
692229	0	0	0	0	1	0
692233	0	0	0	0	0	0
692234	0	0	0	0	0	0
692235	0	0	0	0	0	0
692247	3	5	2	14	7	7
6923	9154	10746	13064	41805	8905	11334
692312	0	0	0	0	0	0
6924	352	593	648	965	1060	696
6925	553	954	159	759	1552	990
6926	14	34	43	23	40	44
6927	26	33	53	255	46	26
6928	41	74	99	510	170	96
6929	34	38	33	87	70	63
693120	0	0	0	0	0	0
693121	1	0	0	0	0	0
693122	1	3	1	9	13	1
693123	0	0	0	0	0	0
693124	0	0	0	0	0	0
693125	0	0	0	0	0	0
693126	0	0	0	0	0	0
693127	1	0	0	0	2	0
693128	0	0	0	0	0	0
693129	0	0	0	0	2	0
693130	1	0	0	0	1	0
693131	0	1	0	1	7	1
693132	0	0	0	0	0	0
693133	0	0	0	0	0	0
693134	0	0	0	0	0	0
693135	0	0	0	0	0	0
693136	1	1	0	0	2	1
693137	0	0	0	0	0	1
693138	0	0	0	0	0	0
693139	0	0	0	1	0	0
693140	0	0	0	0	0	1
693141	0	0	0	0	0	0
693142	0	0	0	0	1	0
693143	1	0	0	0	1	0
693144	0	1	0	0	0	0
693146	0	0	0	0	3	0
693147	0	0	0	0	0	0
693148	0	1	0	0	0	0
693149	0	0	0	0	0	0
693151	0	0	0	1	0	0
693152	0	0	1	0	2	0
693153	7	15	4	5	25	12
693154	1	0	0	0	0	0
693155	0	7	0	1	12	2
693156	0	0	0	0	1	0
693157	0	0	0	0	0	0
693158	1	0	0	1	3	4
693159	0	0	0	0	1	0
693160	0	0	0	0	0	0
693161	0	0	0	0	0	0
693162	0	0	0	0	6	1
693163	1	0	0	0	1	1
693164	1	1	1	0	3	0
693165	0	1	0	0	3	2
693166	0	0	0	0	2	0
693167	0	0	0	0	0	0
693168	0	0	0	0	0	0
693169	0	0	0	1	0	0
693170	0	0	0	0	0	0
693171	0	1	0	0	0	0
693172	0	0	0	0	1	0
693173	0	0	0	0	1	0
693174	0	0	0	0	0	0
693175	0	0	0	0	1	2
693176	0	0	0	0	0	0
693177	0	0	0	0	0	0
693178	0	0	0	0	0	0
693180	0	0	0	0	0	0
693181	0	0	0	0	0	0
693182	0	0	0	3	0	0
693183	0	0	0	1	0	0
693184	0	0	0	0	0	0
693185	0	0	0	0	0	0
693186	0	1	0	0	0	0
693187	0	0	0	2	1	0
693188	0	0	0	0	0	0
693189	0	0	1	3	3	0
693190	1	0	0	0	1	0
693191	0	0	0	0	1	0
693192	0	0	0	0	0	0
693193	0	0	0	1	0	1
693194	0	0	0	0	0	0
693195	2	1	0	0	0	0
693196	2	4	4	7	7	2
693197	0	0	0	0	0	0
693198	0	0	0	0	2	0
693199	5	6	28	26	10	8
6932	20	27	20	41	54	38
693200	0	0	0	0	0	0
693201	3	5	7	9	23	6
693202	0	0	0	0	0	0
693203	0	0	0	0	0	0
693205	0	0	0	0	0	0
693206	0	0	0	0	0	0
693207	0	0	0	1	0	0
693208	0	0	0	0	1	0
693209	5	9	0	2	18	6
693210	0	0	0	0	0	0
693211	0	0	0	0	3	1
693212	4	0	0	0	1	1
693213	0	0	0	0	0	0
693214	0	0	0	0	1	0
693215	0	0	0	0	0	1
693216	1	1	0	21	0	1
693217	0	0	0	0	0	0
693218	0	0	0	0	0	0
693219	0	0	0	0	0	0
693220	0	0	1	0	5	0
693221	0	0	0	0	0	0
693222	0	0	0	0	0	0
693223	0	0	0	0	0	0
693224	0	0	0	0	0	0
693225	0	0	0	0	0	0
693226	0	0	0	1	0	0
693227	1	3	1	6	9	4
693228	2	0	0	0	0	0
693229	0	1	0	0	0	0
693230	0	0	0	1	0	0
693231	0	0	0	0	0	0
693232	0	0	0	0	0	0
693233	0	0	0	0	0	0
693234	2	0	0	0	0	1
693235	0	0	0	0	0	0
6934	230	303	158	646	587	387
6935	180	373	156	385	674	530
6936	167	179	11	31	241	145
6938	92	97	62	286	205	114
6939	0	0	0	0	0	0
694	315	564	130	493	1206	645
6940	28	39	7	19	87	49
6941	0	0	0	1	0	0
6942	194	95	48	164	138	76
6943	4	4	1	3	6	7
6944	294	467	344	1189	929	589
6945	312	486	563	1191	881	578
6947	373	117	7	430	1718	767
6948	125	231	48	662	536	338
6949	46	129	139	285	168	106
695	6	4	0	14	9	6
6950	873	1379	1390	2286	2646	1585
6953	0	0	0	0	1	0
6954	1	1	0	1	10	2
6956	0	0	0	0	1	0
696	0	0	0	0	1	1
6966	0	0	0	0	0	0
6967	0	0	0	0	3	0
6968	0	0	0	0	0	0
6969	0	0	0	0	0	0
6970	0	0	0	0	0	0
6971	0	0	0	0	0	0
6972	0	0	0	0	0	0
6974	0	0	0	2	3	0
6975	0	0	0	0	3	1
6976	0	0	0	1	0	0
6977	1	0	0	1	0	0
6978	0	1	0	1	0	1
6982	0	2	0	0	2	0
6983	0	0	0	0	3	0
6988	667	922	468	2232	1571	1060
699	22	22	4	24	47	11
6990	948	1899	471	827	3504	2364
6991	1	4	3	10	6	7
6992	5	56	31	7	53	44
6993	3538	4586	1664	5456	5955	4887
6996	216	367	174	620	570	419
6997	4	3	2	1	14	1
6998	1	3	0	0	13	2
6999	41	23	1	44	58	48
70	20	29	60	82	87	39
7001	11452	12699	9082	38197	12604	12904
7003	364	344	93	305	646	409
7004	1	10	58	30	19	7
7005	11	17	9	35	34	16
7006	36	32	8	60	65	35
7007	2	5	8	13	1	1
7008	57	63	21	239	143	65
7009	30356	54335	33529	50771	45360	56194
701	10	2	1	14	31	12
7010	8	34	8	21	86	42
7011	44	77	94	144	119	101
7012	2	3	0	2	1	1
7013	162	206	42	154	374	237
7014	281	245	128	301	270	243
7015	0	0	0	0	3	0
7016	35	36	26	212	53	37
7018	19	129	10	49	171	123
7019	249	360	106	386	514	388
7020	7	27	1	3	49	61
7021	0	0	1	0	1	0
7022	16	11	1	3	46	23
7023	34	31	3	7	36	21
7024	72	88	102	204	201	125
7025	2	9	8	12	18	15
7026	116	138	43	244	276	197
7027	127	170	91	260	310	201
7029	166	196	36	207	285	179
7030	60	85	68	180	89	77
7031	8	99	80	630	188	140
7032	0	30	3	36	63	24
7033	304	1025	1042	650	1050	994
7035	439	883	368	386	1704	1233
7036	1	1	1	5	3	3
7037	225	422	214	417	906	547
7038	6	2	2	7	15	4
7039	33	61	268	166	102	80
7040	1	13	14	17	9	12
7041	16	46	19	148	125	62
7042	89	61	17	82	91	59
7043	111	179	268	199	195	281
7044	0	0	0	2	0	1
7045	139	435	93	489	256	696
7046	94	178	91	149	289	197
7047	2	1	1	0	5	1
7048	31	46	30	37	96	68
7049	92	218	42	318	334	211
705	14	35	43	150	86	50
7050	91	241	241	498	401	285
7051	3	2	6	19	6	6
7052	135	921	2559	990	1575	827
7053	0	0	0	2	0	2
7054	0	0	2	14	1	3
7056	28	177	27	114	247	159
7057	1371	3549	126	430	2960	2714
7058	79	164	156	96	160	194
7059	25	46	13	199	82	51
706	56	133	161	590	336	143
7060	14	21	16	33	18	26
7062	4	7	7	17	12	11
7064	8	12	26	49	23	19
7066	0	4	4	2	5	4
7067	51	65	23	304	114	74
7068	57	120	56	111	251	106
7069	1	1	1	2	4	3
7070	229	630	79	757	675	766
7071	278	1254	1595	862	2326	1514
7072	178	255	90	276	567	336
7073	624	615	54	139	1380	604
7074	211	238	69	395	480	205
7075	4	14	8	13	41	20
7076	21818	53313	35691	75631	28569	71691
7077	936	1255	138	1681	1399	1241
7078	939	3376	126	977	2414	5270
7079	0	3	2	8	9	3
708	45	91	38	141	148	113
7080	0	1	0	0	1	0
7082	791	620	205	288	845	592
7083	46	47	89	825	128	61
7084	1184	1078	235	2369	1424	1071
7086	1307	2228	7921	11524	3775	2876
7087	1	0	0	0	0	1
7088	72	73	94	338	110	81
7089	63	121	60	676	222	97
7090	335	556	86	239	928	506
7091	53	57	23	60	95	56
7092	9	3	0	2	56	4
7093	6	6	1	23	12	5
7094	267	330	988	2263	431	378
7095	6818	7438	1316	4381	7032	7133
7096	11	13	2	22	39	18
7097	17	12	6	32	60	21
7098	15	30	16	46	89	56
7099	8	7	0	7	25	15
71	29443	51292	1035224	236077	29425	50556
710	2031	3441	3996	12059	5285	4746
7100	50	52	10	201	111	71
7101	2	1	0	0	1	0
7102	2379	3055	463	6364	4807	3296
7103	878	1050	85	2352	2060	1472
7104	35209	73431	205	22999	57522	67115
7105	250	435	69	405	753	524
7106	13	16	49	70	35	30
7107	115	86	9	71	119	77
7108	148	183	33	1073	354	197
7109	22	51	36	90	97	51
711	1	1	0	2	9	4
7110	529	870	495	1189	1783	1000
7111	128	274	160	461	342	241
7112	155	149	9	30	367	172
7113	34	98	114	131	187	105
7114	287	304	1776	2011	232	323
7117	2463	3315	495	477	2096	3539
712	33	14	0	73	27	21
7122	4	15	6	3	20	18
7123	0	0	1	1	5	2
7124	0	0	0	0	0	0
7125	9	6	3	11	8	11
7126	140	274	775	1848	575	403
7127	606	842	705	1669	1356	1138
7128	33	68	60	72	120	77
713	169	56	7	453	145	98
7130	347	902	63	321	803	1326
7132	113	255	96	178	225	192
7133	11	16	15	17	11	19
7134	3	8	4	62	8	6
7135	7	6	12	19	11	8
7136	4	3	1	79	5	1
7137	1	1	0	2	5	1
7138	0	0	1	1	0	0
7139	0	0	0	4	1	1
714	66	23	4	202	109	45
7140	0	1	1	0	0	1
7141	0	0	0	0	0	0
7142	0	0	0	0	0	0
7143	19	10	2	20	21	7
7145	177	461	637	1085	520	423
7146	0	0	0	0	0	0
7148	0	0	0	0	0	0
715	178	329	331	678	583	477
7150	320	368	169	287	685	392
7151	13	7	3	3	20	10
7152	0	0	0	0	4	2
7153	56	24	1	53	48	15
7155	194	283	94	239	533	285
7156	49	70	130	238	165	86
7157	890	648	308	910	643	725
7158	294	371	236	1063	814	408
7159	32	49	96	97	106	54
716	235	486	384	700	799	955
7161	1	0	2	0	0	0
7162	28	20	16	28	64	36
7163	2082	3253	595	2087	5639	3159
7164	167	176	140	493	426	228
7165	404	771	1606	2383	1153	919
7166	2	3	0	4	23	4
7167	25775	101972	151030	104031	47745	91367
7168	520	868	748	2261	1337	938
7169	79	343	101	677	422	521
717	0	0	0	1	0	0
7170	2430	3378	4425	7628	5099	4103
7171	941	1792	1436	1338	2093	1957
7172	305	488	329	446	898	574
7173	0	0	1	0	0	0
7174	502	325	60	192	491	294
7175	434	660	231	1227	1450	729
7177	10	2	1	55	22	5
7178	10599	20550	19291	20999	16125	20938
7179	8	3	0	1	27	3
718	577	623	1902	4013	1359	852
7180	2	1	0	0	8	1
7181	109	139	49	181	460	180
7182	22	64	38	145	130	63
7184	4877	7464	5910	9486	10394	7989
7185	11	51	436	232	40	80
7186	41	62	145	330	170	87
7187	17	24	45	95	52	27
7188	32	31	26	44	109	47
7189	51	137	143	277	343	173
719	26	11	9	27	18	18
72	0	2	11	1	0	5
720	0	0	0	0	0	0
7200	0	0	0	0	0	0
7201	0	0	0	0	1	0
7203	2174	2889	3936	7553	4775	3376
7204	35	58	129	201	109	62
7205	22	27	65	185	33	26
721	0	0	0	0	0	0
7216	202	268	128	1402	602	309
722	35	28	22	16	96	54
7220	19	30	3	10	74	34
7221	0	0	0	0	0	0
7222	6	0	0	0	27	6
7223	1	27	2	26	51	22
7224	1	0	2	0	2	1
7225	1	1	0	3	12	2
7226	5	4	3	8	4	5
7227	254	274	26	95	487	250
723779	0	0	0	0	0	0
723790	2	4	17	9	5	3
723809	1	6	1	26	20	6
723961	0	0	0	0	0	0
723972	8	8	15	5	5	10
724022	0	0	0	0	0	0
724023	0	0	0	0	1	0
724024	0	0	0	2	0	0
724025	0	0	0	0	0	0
724026	0	0	0	0	0	0
724027	0	0	0	0	0	1
724028	0	0	0	0	0	0
724029	2	1	1	1	0	0
724030	0	0	0	0	0	0
724031	0	0	0	0	0	0
724032	0	0	0	0	0	0
724033	0	1	0	0	0	0
724102	4	0	3	3	10	3
7247	569	919	531	879	1723	1077
7248	374	455	276	737	885	480
7249	47	67	81	499	129	67
725	5	13	20	13	29	19
7251	501	917	463	1479	1934	1154
7252	0	1	0	2	11	1
7253	5	19	1	10	55	24
7257	472	774	171	357	1165	785
7258	0	0	0	0	0	0
7259	11604	8851	1567	3980	10633	7909
726	15	16	10	102	35	17
7260	163	254	284	1572	509	318
7262	3	23	15	25	27	19
7263	38	54	59	422	122	76
7264	227	390	730	2134	765	451
7265	961	1347	597	1326	1841	1465
7266	264	422	324	977	933	466
7267	1601	1467	382	2343	3073	1516
7268	235	304	346	545	533	420
727	10	13	8	14	57	21
7270	217	341	84	205	559	307
7272	5	1	1	5	37	7
7273	79	83	1492	218	489	116
7274	0	2	0	0	10	3
7275	19	108	30	186	203	99
7276	1721429	2583722	334563	2013779	1517709	2296348
727676	0	0	0	0	0	0
727677	0	0	0	1	27	3
727699	0	0	0	0	0	0
7277	2520	5519	21030	32507	5612	5420
727708	0	1	0	0	3	2
727721	0	1	4	4	4	1
727738	0	0	0	1	22	1
727751	0	0	0	0	0	0
727758	6	5	2	4	18	7
727764	0	0	0	0	0	0
727787	0	0	0	0	0	0
7278	0	0	0	0	1	0
727800	4	1	3	45	10	6
727830	0	0	0	0	0	0
727832	0	0	0	0	0	0
727837	0	0	0	0	0	0
727849	0	0	0	0	0	0
727851	8	5	4	1	15	7
727857	0	0	0	0	0	0
727866	0	0	0	2	0	0
727869	23	22	1	20	21	12
727896	17	18	12	18	40	25
727897	0	1	2	8	4	2
727905	0	0	0	0	0	0
727909	1	1	0	0	3	0
727910	85	116	55	111	111	85
727924	0	1	0	0	2	0
727936	6	8	2	1	19	14
727940	0	0	0	0	0	0
727944	0	0	0	0	0	0
727956	11	30	49	87	91	44
727957	22	45	109	322	83	46
727962	0	0	0	0	0	0
727982	0	1	0	0	5	0
728	24	28	24	88	51	32
7280	62	75	186	459	117	92
728012	0	0	0	0	0	0
728013	0	0	0	0	0	0
728024	20	37	7	52	43	35
728026	15	13	91	42	14	26
728034	0	0	0	0	0	1
728036	0	0	0	0	0	0
728039	2	1	0	6	1	1
728042	0	0	0	0	0	0
728047	0	0	0	0	1	1
728049	0	0	0	0	0	0
728052	1	0	0	0	2	0
728053	4	3	0	1	0	1
728062	0	0	0	0	0	0
728065	0	1	0	1	2	1
728066	43	70	24	110	110	66
728071	0	0	0	0	0	0
728072	0	0	0	0	0	0
728075	0	0	0	0	0	0
728081	0	1	0	0	1	0
728082	0	0	0	0	0	0
728084	0	0	0	1	4	2
728090	0	0	0	0	0	0
728093	2	0	0	0	0	0
728095	0	1	0	0	0	0
728096	0	0	0	0	0	0
728113	0	3	0	4	5	6
728116	0	4	0	2	2	6
728118	0	0	0	0	0	0
728127	0	1	0	0	0	0
728130	0	0	0	1	1	0
728137	0	0	0	0	0	0
728145	1	0	0	0	0	0
728190	35	90	94	144	181	116
728192	0	1	0	2	5	2
728194	0	0	0	0	1	0
728199	0	0	0	0	4	0
728208	0	0	0	0	0	0
728215	75	114	4	59	93	90
728224	0	0	0	0	0	0
728228	0	1	1	0	4	2
728229	0	0	0	1	2	0
728233	1	1	0	13	11	2
728239	1	1	0	2	2	0
728242	0	0	0	0	0	0
728262	0	0	3	4	5	1
728264	36	56	14	64	118	55
728269	0	0	0	0	0	0
728276	1	2	0	0	6	3
728279	0	0	0	0	1	1
728294	8	11	7	61	30	18
728297	0	0	0	0	0	0
728299	0	0	0	0	0	0
7283	354	591	1286	3038	974	715
728307	0	0	0	0	0	0
728310	3	0	0	8	0	2
728316	0	0	0	0	5	0
728317	0	0	0	0	0	0
728318	0	0	0	1	0	0
728323	40	69	21	35	83	59
728340	19	38	53	76	89	52
728343	1	1	0	1	2	0
728358	0	0	0	0	0	0
728361	0	0	2	0	0	0
728369	0	0	0	0	0	0
728373	0	0	0	0	0	0
728377	0	0	2	11	7	3
728378	7	16	143	51	10	21
728379	0	0	0	0	0	0
728386	1	0	0	0	0	0
728392	111	166	19	163	200	150
728393	0	0	0	0	0	0
728395	0	0	0	0	0	0
7284	588	1213	2390	5935	2523	1492
728400	0	0	0	0	0	0
728402	27	62	106	75	38	61
728403	0	0	0	0	0	0
728404	1	1	1	13	1	4
728405	0	0	0	0	0	0
728407	0	0	0	0	0	0
728409	1	1	0	2	6	1
728410	0	0	0	0	0	0
728411	42	79	50	166	190	63
728417	0	0	1	0	0	0
728419	0	0	0	0	0	0
728430	0	0	0	0	0	0
728431	38	74	117	253	126	91
728441	0	0	0	7	0	0
728448	72	54	17	148	160	73
728449	0	1	0	1	1	0
728450	0	0	0	0	4	0
728458	0	0	0	0	0	0
728461	0	0	0	0	0	0
728464	3	0	1	2	11	3
728485	6	5	1	3	2	2
728489	5	13	3	12	20	25
728492	10	11	15	84	11	5
728495	0	0	0	0	0	1
728498	0	0	0	8	2	1
728503	0	0	0	0	1	0
728528	0	0	0	0	2	0
728537	2	9	0	7	24	8
728554	19	18	8	43	34	20
728558	3	7	2	18	18	6
728568	198	255	93	421	406	278
728577	0	1	0	2	2	0
728586	4	8	1	3	13	3
728588	1	1	1	0	4	0
728591	1	1	0	4	14	6
728597	0	1	0	0	0	0
7286	904	675	430	524	614	624
728606	8	3	3	3	20	5
728609	5	20	42	95	54	23
728613	9	17	5	13	13	13
728619	1	1	0	4	7	3
728621	45	54	15	40	87	47
728635	4	7	5	31	14	5
728637	0	1	0	0	0	0
728640	8	8	2	12	28	11
728642	180	220	67	200	393	265
728643	1	7	13	11	3	6
728655	3	2	0	4	9	2
728656	0	0	0	0	0	0
728658	1056	1111	2840	2925	832	1180
728661	67	63	34	228	115	93
728671	0	0	0	0	0	0
728675	0	0	1	0	0	0
728689	18	39	120	341	19	22
728695	0	0	0	0	0	0
7287	0	0	1	0	1	0
728712	0	0	0	0	0	0
728715	1	37	0	1	26	190
728716	0	0	0	0	0	0
728723	8	16	0	43	21	10
728724	0	0	0	0	0	0
728728	0	1	3	0	0	0
728730	132	132	34	76	287	136
728734	0	0	0	0	0	0
728741	0	1	1	1	5	2
728743	29	24	16	90	37	22
728747	0	0	0	16	0	0
728752	1	8	0	16	11	7
728753	0	0	0	0	0	0
728755	0	0	0	0	2	0
728758	21	19	13	13	31	21
728763	0	0	0	0	0	1
728769	231	279	52	332	396	320
728773	8	1	2	0	27	6
728780	1	4	1	12	5	3
728798	0	0	0	0	0	0
7288	4	3	4	6	8	1
728800	0	0	0	0	0	0
728806	3	0	0	0	0	0
728819	26	61	5	22	113	53
728833	1	2	0	0	3	0
728841	14	17	49	33	40	5
728853	7	4	1	9	21	4
728855	1	0	1	7	1	0
728858	0	1	0	1	0	1
728875	7	5	1	4	8	7
728882	0	2	0	1	2	0
728888	2	2	0	9	25	5
7289	180	274	345	633	514	380
728911	0	0	0	0	0	0
728912	1	1	1	1	1	3
728927	3	10	2	17	23	12
728929	0	0	0	0	1	0
728932	0	0	0	0	0	10
728936	4	4	8	22	7	3
728939	1	0	0	0	1	0
728945	2	0	2	1	0	0
728957	0	0	0	0	0	1
728963	26	14	3	32	34	16
728975	8	4	2	1	10	10
728989	1	0	1	12	3	0
729	13	22	2	85	66	47
7290	19	30	35	128	47	33
729013	882	644	78	594	964	640
729020	10	8	8	20	31	17
729025	1	0	0	0	0	0
729040	0	1	0	1	2	3
729041	5	6	5	5	6	4
729059	0	1	1	2	2	1
729080	2	0	0	1	1	1
729081	0	0	0	0	1	0
729082	69	111	82	100	218	161
729085	4	5	4	36	10	9
729086	6	11	9	28	21	20
729092	5	3	11	39	28	6
729096	16	27	13	53	65	26
7291	62	59	1	1	36	69
729121	1	0	0	0	9	0
729156	3	2	2	17	4	5
729159	0	0	0	0	1	0
729162	0	0	0	0	0	0
729164	0	0	0	0	1	0
729171	3	2	0	1	15	1
729173	0	1	0	0	1	0
729175	1	0	0	0	1	0
729176	18	20	6	15	63	22
729177	8	2	3	9	9	6
729178	69	143	13	118	233	121
7292	11	6	1	11	20	7
729201	0	0	0	0	1	0
729218	1	1	3	8	2	2
729220	4	3	1	8	2	1
729230	0	1	0	0	1	1
729233	0	0	0	0	0	0
